Categoría,Producto,Presentación,anio,mes,Fecha_mes,cantidad_total_mes,num_pedidos,num_clientes,lag_1,lag_2,lag_3,media_movil_3,mes_seno,mes_coseno
Leche,Leche semidescremada,Individual,2024,10,2024-10-01,2243,5,5,2796.0,8911.0,921.0,4209.333333333333,-0.8660254037844386,0.5000000000000001
Leche,Leche semidescremada,Individual,2024,11,2024-11-01,3302,5,5,2243.0,2796.0,8911.0,4650.0,-0.5000000000000004,0.8660254037844384
Leche,Leche semidescremada,Individual,2024,12,2024-12-01,1790,4,3,3302.0,2243.0,2796.0,2780.3333333333335,-2.4492935982947064e-16,1.0
Leche,Leche semidescremada,Litro,2024,4,2024-04-01,2935,6,5,5065.0,7074.0,5322.0,5820.333333333333,0.8660254037844387,-0.4999999999999998
Leche,Leche semidescremada,Litro,2024,5,2024-05-01,1309,5,5,2935.0,5065.0,7074.0,5024.666666666667,0.49999999999999994,-0.8660254037844387
Leche,Leche semidescremada,Litro,2024,6,2024-06-01,3128,9,6,1309.0,2935.0,5065.0,3103.0,1.2246467991473532e-16,-1.0
Leche,Leche semidescremada,Litro,2024,7,2024-07-01,3511,8,6,3128.0,1309.0,2935.0,2457.3333333333335,-0.4999999999999997,-0.8660254037844388
Leche,Leche semidescremada,Litro,2024,8,2024-08-01,2634,7,7,3511.0,3128.0,1309.0,2649.3333333333335,-0.8660254037844385,-0.5000000000000004
Leche,Leche semidescremada,Litro,2024,9,2024-09-01,3368,6,5,2634.0,3511.0,3128.0,3091.0,-1.0,-1.8369701987210297e-16
Leche,Leche semidescremada,Litro,2024,10,2024-10-01,3569,9,8,3368.0,2634.0,3511.0,3171.0,-0.8660254037844386,0.5000000000000001
Leche,Leche semidescremada,Litro,2024,11,2024-11-01,1438,5,5,3569.0,3368.0,2634.0,3190.3333333333335,-0.5000000000000004,0.8660254037844384
Leche,Leche semidescremada,Litro,2024,12,2024-12-01,4175,9,8,1438.0,3569.0,3368.0,2791.6666666666665,-2.4492935982947064e-16,1.0
Mantequilla,Mantequilla clarificada (ghee),Frasco 300ml,2024,4,2024-04-01,23575,47,19,22691.0,26721.0,26785.0,25399.0,0.8660254037844387,-0.4999999999999998
Mantequilla,Mantequilla clarificada (ghee),Frasco 300ml,2024,5,2024-05-01,18226,37,17,23575.0,22691.0,26721.0,24329.0,0.49999999999999994,-0.8660254037844387
Mantequilla,Mantequilla clarificada (ghee),Frasco 300ml,2024,6,2024-06-01,23781,44,16,18226.0,23575.0,22691.0,21497.333333333332,1.2246467991473532e-16,-1.0
Mantequilla,Mantequilla clarificada (ghee),Frasco 300ml,2024,7,2024-07-01,25641,45,20,23781.0,18226.0,23575.0,21860.666666666668,-0.4999999999999997,-0.8660254037844388
Mantequilla,Mantequilla clarificada (ghee),Frasco 300ml,2024,8,2024-08-01,21212,38,19,25641.0,23781.0,18226.0,22549.333333333332,-0.8660254037844385,-0.5000000000000004
Mantequilla,Mantequilla clarificada (ghee),Frasco 300ml,2024,9,2024-09-01,19961,45,17,21212.0,25641.0,23781.0,23544.666666666668,-1.0,-1.8369701987210297e-16
Mantequilla,Mantequilla clarificada (ghee),Frasco 300ml,2024,10,2024-10-01,28962,54,18,19961.0,21212.0,25641.0,22271.333333333332,-0.8660254037844386,0.5000000000000001
Mantequilla,Mantequilla clarificada (ghee),Frasco 300ml,2024,11,2024-11-01,24013,51,18,28962.0,19961.0,21212.0,23378.333333333332,-0.5000000000000004,0.8660254037844384
Mantequilla,Mantequilla clarificada (ghee),Frasco 300ml,2024,12,2024-12-01,20264,42,18,24013.0,28962.0,19961.0,24312.0,-2.4492935982947064e-16,1.0
Mantequilla,Mantequilla con sal,Paquete 454g,2024,4,2024-04-01,23684,40,17,26639.0,18826.0,27240.0,24235.0,0.8660254037844387,-0.4999999999999998
Mantequilla,Mantequilla con sal,Paquete 454g,2024,5,2024-05-01,22978,48,18,23684.0,26639.0,18826.0,23049.666666666668,0.49999999999999994,-0.8660254037844387
Mantequilla,Mantequilla con sal,Paquete 454g,2024,6,2024-06-01,26012,48,19,22978.0,23684.0,26639.0,24433.666666666668,1.2246467991473532e-16,-1.0
Mantequilla,Mantequilla con sal,Paquete 454g,2024,7,2024-07-01,29026,56,19,26012.0,22978.0,23684.0,24224.666666666668,-0.4999999999999997,-0.8660254037844388
Mantequilla,Mantequilla con sal,Paquete 454g,2024,8,2024-08-01,27891,57,19,29026.0,26012.0,22978.0,26005.333333333332,-0.8660254037844385,-0.5000000000000004
Mantequilla,Mantequilla con sal,Paquete 454g,2024,9,2024-09-01,22259,47,20,27891.0,29026.0,26012.0,27643.0,-1.0,-1.8369701987210297e-16
Mantequilla,Mantequilla con sal,Paquete 454g,2024,10,2024-10-01,31778,66,19,22259.0,27891.0,29026.0,26392.0,-0.8660254037844386,0.5000000000000001
Mantequilla,Mantequilla con sal,Paquete 454g,2024,11,2024-11-01,21848,52,18,31778.0,22259.0,27891.0,27309.333333333332,-0.5000000000000004,0.8660254037844384
Mantequilla,Mantequilla con sal,Paquete 454g,2024,12,2024-12-01,16556,40,16,21848.0,31778.0,22259.0,25295.0,-2.4492935982947064e-16,1.0
Mantequilla,Mantequilla sin sal,Paquete 454g,2024,4,2024-04-01,25017,48,19,20041.0,22941.0,22233.0,21738.333333333332,0.8660254037844387,-0.4999999999999998
Mantequilla,Mantequilla sin sal,Paquete 454g,2024,5,2024-05-01,23878,58,18,25017.0,20041.0,22941.0,22666.333333333332,0.49999999999999994,-0.8660254037844387
Mantequilla,Mantequilla sin sal,Paquete 454g,2024,6,2024-06-01,27274,54,18,23878.0,25017.0,20041.0,22978.666666666668,1.2246467991473532e-16,-1.0
Mantequilla,Mantequilla sin sal,Paquete 454g,2024,7,2024-07-01,13418,34,14,27274.0,23878.0,25017.0,25389.666666666668,-0.4999999999999997,-0.8660254037844388
Mantequilla,Mantequilla sin sal,Paquete 454g,2024,8,2024-08-01,22905,45,17,13418.0,27274.0,23878.0,21523.333333333332,-0.8660254037844385,-0.5000000000000004
Mantequilla,Mantequilla sin sal,Paquete 454g,2024,9,2024-09-01,28218,49,19,22905.0,13418.0,27274.0,21199.0,-1.0,-1.8369701987210297e-16
Mantequilla,Mantequilla sin sal,Paquete 454g,2024,10,2024-10-01,25861,53,20,28218.0,22905.0,13418.0,21513.666666666668,-0.8660254037844386,0.5000000000000001
Mantequilla,Mantequilla sin sal,Paquete 454g,2024,11,2024-11-01,22273,46,18,25861.0,28218.0,22905.0,25661.333333333332,-0.5000000000000004,0.8660254037844384
Mantequilla,Mantequilla sin sal,Paquete 454g,2024,12,2024-12-01,28234,51,20,22273.0,25861.0,28218.0,25450.666666666668,-2.4492935982947064e-16,1.0
Otros,Cuajada,Envase 250g,2024,4,2024-04-01,18409,41,19,15225.0,19189.0,16437.0,16950.333333333332,0.8660254037844387,-0.4999999999999998
Otros,Cuajada,Envase 250g,2024,5,2024-05-01,16654,36,16,18409.0,15225.0,19189.0,17607.666666666668,0.49999999999999994,-0.8660254037844387
Otros,Cuajada,Envase 250g,2024,6,2024-06-01,17773,36,16,16654.0,18409.0,15225.0,16762.666666666668,1.2246467991473532e-16,-1.0
Otros,Cuajada,Envase 250g,2024,7,2024-07-01,17723,34,15,17773.0,16654.0,18409.0,17612.0,-0.4999999999999997,-0.8660254037844388
Otros,Cuajada,Envase 250g,2024,8,2024-08-01,21621,35,17,17723.0,17773.0,16654.0,17383.333333333332,-0.8660254037844385,-0.5000000000000004
Otros,Cuajada,Envase 250g,2024,9,2024-09-01,16848,30,16,21621.0,17723.0,17773.0,19039.0,-1.0,-1.8369701987210297e-16
Otros,Cuajada,Envase 250g,2024,10,2024-10-01,12908,28,15,16848.0,21621.0,17723.0,18730.666666666668,-0.8660254037844386,0.5000000000000001
Otros,Cuajada,Envase 250g,2024,11,2024-11-01,16552,33,16,12908.0,16848.0,21621.0,17125.666666666668,-0.5000000000000004,0.8660254037844384
Otros,Cuajada,Envase 250g,2024,12,2024-12-01,14867,28,16,16552.0,12908.0,16848.0,15436.0,-2.4492935982947064e-16,1.0
Otros,Dulce de leche,Frasco 250g,2024,4,2024-04-01,12127,30,16,16313.0,13596.0,19057.0,16322.0,0.8660254037844387,-0.4999999999999998
Otros,Dulce de leche,Frasco 250g,2024,5,2024-05-01,24174,46,18,12127.0,16313.0,13596.0,14012.0,0.49999999999999994,-0.8660254037844387
Otros,Dulce de leche,Frasco 250g,2024,6,2024-06-01,16181,32,17,24174.0,12127.0,16313.0,17538.0,1.2246467991473532e-16,-1.0
Otros,Dulce de leche,Frasco 250g,2024,7,2024-07-01,18901,32,17,16181.0,24174.0,12127.0,17494.0,-0.4999999999999997,-0.8660254037844388
Otros,Dulce de leche,Frasco 250g,2024,8,2024-08-01,15441,32,15,18901.0,16181.0,24174.0,19752.0,-0.8660254037844385,-0.5000000000000004
Otros,Dulce de leche,Frasco 250g,2024,9,2024-09-01,19244,45,18,15441.0,18901.0,16181.0,16841.0,-1.0,-1.8369701987210297e-16
Otros,Dulce de leche,Frasco 250g,2024,10,2024-10-01,18226,38,16,19244.0,15441.0,18901.0,17862.0,-0.8660254037844386,0.5000000000000001
Otros,Dulce de leche,Frasco 250g,2024,11,2024-11-01,18862,39,18,18226.0,19244.0,15441.0,17637.0,-0.5000000000000004,0.8660254037844384
Otros,Dulce de leche,Frasco 250g,2024,12,2024-12-01,19784,41,18,18862.0,18226.0,19244.0,18777.333333333332,-2.4492935982947064e-16,1.0
Otros,Helado,Barra individual,2024,4,2024-04-01,13259,21,13,5007.0,6480.0,5769.0,5752.0,0.8660254037844387,-0.4999999999999998
Otros,Helado,Barra individual,2024,5,2024-05-01,4425,11,10,13259.0,5007.0,6480.0,8248.666666666666,0.49999999999999994,-0.8660254037844387
Otros,Helado,Barra individual,2024,6,2024-06-01,9392,20,12,4425.0,13259.0,5007.0,7563.666666666667,1.2246467991473532e-16,-1.0
Otros,Helado,Barra individual,2024,7,2024-07-01,10438,19,12,9392.0,4425.0,13259.0,9025.333333333334,-0.4999999999999997,-0.8660254037844388
Otros,Helado,Barra individual,2024,8,2024-08-01,10958,21,12,10438.0,9392.0,4425.0,8085.0,-0.8660254037844385,-0.5000000000000004
Otros,Helado,Barra individual,2024,9,2024-09-01,9148,14,10,10958.0,10438.0,9392.0,10262.666666666666,-1.0,-1.8369701987210297e-16
Otros,Helado,Barra individual,2024,10,2024-10-01,8126,19,12,9148.0,10958.0,10438.0,10181.333333333334,-0.8660254037844386,0.5000000000000001
Otros,Helado,Barra individual,2024,11,2024-11-01,10060,18,12,8126.0,9148.0,10958.0,9410.666666666666,-0.5000000000000004,0.8660254037844384
Otros,Helado,Barra individual,2024,12,2024-12-01,7764,11,9,10060.0,8126.0,9148.0,9111.333333333334,-2.4492935982947064e-16,1.0
Otros,Helado,Tarrina 500ml,2024,4,2024-04-01,7545,13,10,8196.0,8162.0,7788.0,8048.666666666667,0.8660254037844387,-0.4999999999999998
Otros,Helado,Tarrina 500ml,2024,5,2024-05-01,8519,14,11,7545.0,8196.0,8162.0,7967.666666666667,0.49999999999999994,-0.8660254037844387
Otros,Helado,Tarrina 500ml,2024,6,2024-06-01,10234,21,13,8519.0,7545.0,8196.0,8086.666666666667,1.2246467991473532e-16,-1.0
Otros,Helado,Tarrina 500ml,2024,7,2024-07-01,5537,14,12,10234.0,8519.0,7545.0,8766.0,-0.4999999999999997,-0.8660254037844388
Otros,Helado,Tarrina 500ml,2024,8,2024-08-01,12172,27,16,5537.0,10234.0,8519.0,8096.666666666667,-0.8660254037844385,-0.5000000000000004
Otros,Helado,Tarrina 500ml,2024,9,2024-09-01,9664,18,13,12172.0,5537.0,10234.0,9314.333333333334,-1.0,-1.8369701987210297e-16
Otros,Helado,Tarrina 500ml,2024,10,2024-10-01,7243,14,10,9664.0,12172.0,5537.0,9124.333333333334,-0.8660254037844386,0.5000000000000001
Otros,Helado,Tarrina 500ml,2024,11,2024-11-01,9964,20,14,7243.0,9664.0,12172.0,9693.0,-0.5000000000000004,0.8660254037844384
Otros,Helado,Tarrina 500ml,2024,12,2024-12-01,8192,17,12,9964.0,7243.0,9664.0,8957.0,-2.4492935982947064e-16,1.0
Otros,Suero de leche,Botella 1L,2024,4,2024-04-01,21347,39,16,19122.0,14753.0,17901.0,17258.666666666668,0.8660254037844387,-0.4999999999999998
Otros,Suero de leche,Botella 1L,2024,5,2024-05-01,18225,38,18,21347.0,19122.0,14753.0,18407.333333333332,0.49999999999999994,-0.8660254037844387
Otros,Suero de leche,Botella 1L,2024,6,2024-06-01,17654,36,17,18225.0,21347.0,19122.0,19564.666666666668,1.2246467991473532e-16,-1.0
Otros,Suero de leche,Botella 1L,2024,7,2024-07-01,19220,40,18,17654.0,18225.0,21347.0,19075.333333333332,-0.4999999999999997,-0.8660254037844388
Otros,Suero de leche,Botella 1L,2024,8,2024-08-01,20424,38,19,19220.0,17654.0,18225.0,18366.333333333332,-0.8660254037844385,-0.5000000000000004
Otros,Suero de leche,Botella 1L,2024,9,2024-09-01,16212,37,18,20424.0,19220.0,17654.0,19099.333333333332,-1.0,-1.8369701987210297e-16
Otros,Suero de leche,Botella 1L,2024,10,2024-10-01,16736,39,17,16212.0,20424.0,19220.0,18618.666666666668,-0.8660254037844386,0.5000000000000001
Otros,Suero de leche,Botella 1L,2024,11,2024-11-01,15092,33,16,16736.0,16212.0,20424.0,17790.666666666668,-0.5000000000000004,0.8660254037844384
Otros,Suero de leche,Botella 1L,2024,12,2024-12-01,25712,45,19,15092.0,16736.0,16212.0,16013.333333333334,-2.4492935982947064e-16,1.0
Quesos,Queso azul gorgonzola,Cuña 150g,2024,4,2024-04-01,5969,14,11,9005.0,4209.0,3372.0,5528.666666666667,0.8660254037844387,-0.4999999999999998
Quesos,Queso azul gorgonzola,Cuña 150g,2024,5,2024-05-01,3986,11,8,5969.0,9005.0,4209.0,6394.333333333333,0.49999999999999994,-0.8660254037844387
Quesos,Queso azul gorgonzola,Cuña 150g,2024,6,2024-06-01,3868,8,8,3986.0,5969.0,9005.0,6320.0,1.2246467991473532e-16,-1.0
Quesos,Queso azul gorgonzola,Cuña 150g,2024,7,2024-07-01,5702,12,7,3868.0,3986.0,5969.0,4607.666666666667,-0.4999999999999997,-0.8660254037844388
Quesos,Queso azul gorgonzola,Cuña 150g,2024,8,2024-08-01,4362,10,5,5702.0,3868.0,3986.0,4518.666666666667,-0.8660254037844385,-0.5000000000000004
Quesos,Queso azul gorgonzola,Cuña 150g,2024,9,2024-09-01,4613,9,7,4362.0,5702.0,3868.0,4644.0,-1.0,-1.8369701987210297e-16
Quesos,Queso azul gorgonzola,Cuña 150g,2024,10,2024-10-01,4156,9,8,4613.0,4362.0,5702.0,4892.333333333333,-0.8660254037844386,0.5000000000000001
Quesos,Queso azul gorgonzola,Cuña 150g,2024,11,2024-11-01,2072,7,6,4156.0,4613.0,4362.0,4377.0,-0.5000000000000004,0.8660254037844384
Quesos,Queso azul gorgonzola,Cuña 150g,2024,12,2024-12-01,2081,7,7,2072.0,4156.0,4613.0,3613.6666666666665,-2.4492935982947064e-16,1.0
Quesos,Queso azul roquefort,Cuña 150g,2024,4,2024-04-01,3619,5,5,3609.0,2839.0,4088.0,3512.0,0.8660254037844387,-0.4999999999999998
Quesos,Queso azul roquefort,Cuña 150g,2024,5,2024-05-01,4325,10,10,3619.0,3609.0,2839.0,3355.6666666666665,0.49999999999999994,-0.8660254037844387
Quesos,Queso azul roquefort,Cuña 150g,2024,6,2024-06-01,5341,10,9,4325.0,3619.0,3609.0,3851.0,1.2246467991473532e-16,-1.0
Quesos,Queso azul roquefort,Cuña 150g,2024,7,2024-07-01,4003,8,7,5341.0,4325.0,3619.0,4428.333333333333,-0.4999999999999997,-0.8660254037844388
Quesos,Queso azul roquefort,Cuña 150g,2024,8,2024-08-01,5408,10,8,4003.0,5341.0,4325.0,4556.333333333333,-0.8660254037844385,-0.5000000000000004
Quesos,Queso azul roquefort,Cuña 150g,2024,9,2024-09-01,5266,10,8,5408.0,4003.0,5341.0,4917.333333333333,-1.0,-1.8369701987210297e-16
Quesos,Queso azul roquefort,Cuña 150g,2024,10,2024-10-01,1510,4,4,5266.0,5408.0,4003.0,4892.333333333333,-0.8660254037844386,0.5000000000000001
Quesos,Queso azul roquefort,Cuña 150g,2024,11,2024-11-01,3338,7,7,1510.0,5266.0,5408.0,4061.3333333333335,-0.5000000000000004,0.8660254037844384
Quesos,Queso azul roquefort,Cuña 150g,2024,12,2024-12-01,2859,8,6,3338.0,1510.0,5266.0,3371.3333333333335,-2.4492935982947064e-16,1.0
Quesos,Queso blanco,Bloque 500g,2024,4,2024-04-01,1640,3,3,3524.0,3322.0,5283.0,4043.0,0.8660254037844387,-0.4999999999999998
Quesos,Queso blanco,Bloque 500g,2024,5,2024-05-01,5326,11,10,1640.0,3524.0,3322.0,2828.6666666666665,0.49999999999999994,-0.8660254037844387
Quesos,Queso blanco,Bloque 500g,2024,6,2024-06-01,6391,13,9,5326.0,1640.0,3524.0,3496.6666666666665,1.2246467991473532e-16,-1.0
Quesos,Queso blanco,Bloque 500g,2024,7,2024-07-01,2685,6,6,6391.0,5326.0,1640.0,4452.333333333333,-0.4999999999999997,-0.8660254037844388
Quesos,Queso blanco,Bloque 500g,2024,8,2024-08-01,4755,10,8,2685.0,6391.0,5326.0,4800.666666666667,-0.8660254037844385,-0.5000000000000004
Quesos,Queso blanco,Bloque 500g,2024,9,2024-09-01,4145,9,9,4755.0,2685.0,6391.0,4610.333333333333,-1.0,-1.8369701987210297e-16
Quesos,Queso blanco,Bloque 500g,2024,10,2024-10-01,2635,7,6,4145.0,4755.0,2685.0,3861.6666666666665,-0.8660254037844386,0.5000000000000001
Quesos,Queso blanco,Bloque 500g,2024,11,2024-11-01,3512,7,5,2635.0,4145.0,4755.0,3845.0,-0.5000000000000004,0.8660254037844384
Quesos,Queso blanco,Bloque 500g,2024,12,2024-12-01,2746,7,3,3512.0,2635.0,4145.0,3430.6666666666665,-2.4492935982947064e-16,1.0
Quesos,Queso brie,Cuña 200g,2024,4,2024-04-01,4010,7,7,1139.0,4329.0,5191.0,3553.0,0.8660254037844387,-0.4999999999999998
Quesos,Queso brie,Cuña 200g,2024,5,2024-05-01,4279,9,7,4010.0,1139.0,4329.0,3159.3333333333335,0.49999999999999994,-0.8660254037844387
Quesos,Queso brie,Cuña 200g,2024,6,2024-06-01,5756,10,8,4279.0,4010.0,1139.0,3142.6666666666665,1.2246467991473532e-16,-1.0
Quesos,Queso brie,Cuña 200g,2024,7,2024-07-01,3455,7,5,5756.0,4279.0,4010.0,4681.666666666667,-0.4999999999999997,-0.8660254037844388
Quesos,Queso brie,Cuña 200g,2024,8,2024-08-01,8238,18,12,3455.0,5756.0,4279.0,4496.666666666667,-0.8660254037844385,-0.5000000000000004
Quesos,Queso brie,Cuña 200g,2024,9,2024-09-01,7920,14,12,8238.0,3455.0,5756.0,5816.333333333333,-1.0,-1.8369701987210297e-16
Quesos,Queso brie,Cuña 200g,2024,10,2024-10-01,3265,9,9,7920.0,8238.0,3455.0,6537.666666666667,-0.8660254037844386,0.5000000000000001
Quesos,Queso brie,Cuña 200g,2024,11,2024-11-01,6256,11,9,3265.0,7920.0,8238.0,6474.333333333333,-0.5000000000000004,0.8660254037844384
Quesos,Queso brie,Cuña 200g,2024,12,2024-12-01,2839,8,7,6256.0,3265.0,7920.0,5813.666666666667,-2.4492935982947064e-16,1.0
Quesos,Queso camembert,Cuña 200g,2024,4,2024-04-01,2007,4,4,6405.0,4130.0,5825.0,5453.333333333333,0.8660254037844387,-0.4999999999999998
Quesos,Queso camembert,Cuña 200g,2024,5,2024-05-01,4125,8,6,2007.0,6405.0,4130.0,4180.666666666667,0.49999999999999994,-0.8660254037844387
Quesos,Queso camembert,Cuña 200g,2024,6,2024-06-01,5697,8,8,4125.0,2007.0,6405.0,4179.0,1.2246467991473532e-16,-1.0
Quesos,Queso camembert,Cuña 200g,2024,7,2024-07-01,7422,14,10,5697.0,4125.0,2007.0,3943.0,-0.4999999999999997,-0.8660254037844388
Quesos,Queso camembert,Cuña 200g,2024,8,2024-08-01,6678,11,11,7422.0,5697.0,4125.0,5748.0,-0.8660254037844385,-0.5000000000000004
Quesos,Queso camembert,Cuña 200g,2024,9,2024-09-01,3105,8,7,6678.0,7422.0,5697.0,6599.0,-1.0,-1.8369701987210297e-16
Quesos,Queso camembert,Cuña 200g,2024,10,2024-10-01,4758,8,7,3105.0,6678.0,7422.0,5735.0,-0.8660254037844386,0.5000000000000001
Quesos,Queso camembert,Cuña 200g,2024,11,2024-11-01,3604,7,6,4758.0,3105.0,6678.0,4847.0,-0.5000000000000004,0.8660254037844384
Quesos,Queso camembert,Cuña 200g,2024,12,2024-12-01,3165,6,5,3604.0,4758.0,3105.0,3822.3333333333335,-2.4492935982947064e-16,1.0
Quesos,Queso cheddar añejo,Bloque 300g,2024,4,2024-04-01,6311,12,7,3952.0,6426.0,5568.0,5315.333333333333,0.8660254037844387,-0.4999999999999998
Quesos,Queso cheddar añejo,Bloque 300g,2024,5,2024-05-01,3551,8,6,6311.0,3952.0,6426.0,5563.0,0.49999999999999994,-0.8660254037844387
Quesos,Queso cheddar añejo,Bloque 300g,2024,6,2024-06-01,7455,12,9,3551.0,6311.0,3952.0,4604.666666666667,1.2246467991473532e-16,-1.0
Quesos,Queso cheddar añejo,Bloque 300g,2024,7,2024-07-01,3365,6,6,7455.0,3551.0,6311.0,5772.333333333333,-0.4999999999999997,-0.8660254037844388
Quesos,Queso cheddar añejo,Bloque 300g,2024,8,2024-08-01,2691,9,6,3365.0,7455.0,3551.0,4790.333333333333,-0.8660254037844385,-0.5000000000000004
Quesos,Queso cheddar añejo,Bloque 300g,2024,9,2024-09-01,2559,11,9,2691.0,3365.0,7455.0,4503.666666666667,-1.0,-1.8369701987210297e-16
Quesos,Queso cheddar añejo,Bloque 300g,2024,10,2024-10-01,4313,8,7,2559.0,2691.0,3365.0,2871.6666666666665,-0.8660254037844386,0.5000000000000001
Quesos,Queso cheddar añejo,Bloque 300g,2024,11,2024-11-01,3133,7,5,4313.0,2559.0,2691.0,3187.6666666666665,-0.5000000000000004,0.8660254037844384
Quesos,Queso cheddar añejo,Bloque 300g,2024,12,2024-12-01,6235,13,10,3133.0,4313.0,2559.0,3335.0,-2.4492935982947064e-16,1.0
Quesos,Queso edam,Bloque 300g,2024,4,2024-04-01,4798,11,8,4892.0,8558.0,3156.0,5535.333333333333,0.8660254037844387,-0.4999999999999998
Quesos,Queso edam,Bloque 300g,2024,5,2024-05-01,6067,10,8,4798.0,4892.0,8558.0,6082.666666666667,0.49999999999999994,-0.8660254037844387
Quesos,Queso edam,Bloque 300g,2024,6,2024-06-01,619,3,2,6067.0,4798.0,4892.0,5252.333333333333,1.2246467991473532e-16,-1.0
Quesos,Queso edam,Bloque 300g,2024,7,2024-07-01,4627,9,9,619.0,6067.0,4798.0,3828.0,-0.4999999999999997,-0.8660254037844388
Quesos,Queso edam,Bloque 300g,2024,8,2024-08-01,7266,13,9,4627.0,619.0,6067.0,3771.0,-0.8660254037844385,-0.5000000000000004
Quesos,Queso edam,Bloque 300g,2024,9,2024-09-01,5190,12,9,7266.0,4627.0,619.0,4170.666666666667,-1.0,-1.8369701987210297e-16
Quesos,Queso edam,Bloque 300g,2024,10,2024-10-01,2919,9,7,5190.0,7266.0,4627.0,5694.333333333333,-0.8660254037844386,0.5000000000000001
Quesos,Queso edam,Bloque 300g,2024,11,2024-11-01,2250,7,7,2919.0,5190.0,7266.0,5125.0,-0.5000000000000004,0.8660254037844384
Quesos,Queso edam,Bloque 300g,2024,12,2024-12-01,5456,12,9,2250.0,2919.0,5190.0,3453.0,-2.4492935982947064e-16,1.0
Quesos,Queso en lonchas,Paquete 200g,2024,4,2024-04-01,3511,5,5,6034.0,4148.0,1455.0,3879.0,0.8660254037844387,-0.4999999999999998
Quesos,Queso en lonchas,Paquete 200g,2024,5,2024-05-01,3786,7,6,3511.0,6034.0,4148.0,4564.333333333333,0.49999999999999994,-0.8660254037844387
Quesos,Queso en lonchas,Paquete 200g,2024,6,2024-06-01,9989,19,14,3786.0,3511.0,6034.0,4443.666666666667,1.2246467991473532e-16,-1.0
Quesos,Queso en lonchas,Paquete 200g,2024,7,2024-07-01,5599,10,7,9989.0,3786.0,3511.0,5762.0,-0.4999999999999997,-0.8660254037844388
Quesos,Queso en lonchas,Paquete 200g,2024,8,2024-08-01,5959,11,10,5599.0,9989.0,3786.0,6458.0,-0.8660254037844385,-0.5000000000000004
Quesos,Queso en lonchas,Paquete 200g,2024,9,2024-09-01,8888,14,12,5959.0,5599.0,9989.0,7182.333333333333,-1.0,-1.8369701987210297e-16
Quesos,Queso en lonchas,Paquete 200g,2024,10,2024-10-01,5511,13,10,8888.0,5959.0,5599.0,6815.333333333333,-0.8660254037844386,0.5000000000000001
Quesos,Queso en lonchas,Paquete 200g,2024,11,2024-11-01,2378,6,6,5511.0,8888.0,5959.0,6786.0,-0.5000000000000004,0.8660254037844384
Quesos,Queso en lonchas,Paquete 200g,2024,12,2024-12-01,3932,10,9,2378.0,5511.0,8888.0,5592.333333333333,-2.4492935982947064e-16,1.0
Quesos,Queso gouda,Bloque 300g,2024,4,2024-04-01,4593,11,8,2679.0,2902.0,3263.0,2948.0,0.8660254037844387,-0.4999999999999998
Quesos,Queso gouda,Bloque 300g,2024,5,2024-05-01,3613,7,7,4593.0,2679.0,2902.0,3391.3333333333335,0.49999999999999994,-0.8660254037844387
Quesos,Queso gouda,Bloque 300g,2024,6,2024-06-01,4680,10,8,3613.0,4593.0,2679.0,3628.3333333333335,1.2246467991473532e-16,-1.0
Quesos,Queso gouda,Bloque 300g,2024,7,2024-07-01,4777,10,8,4680.0,3613.0,4593.0,4295.333333333333,-0.4999999999999997,-0.8660254037844388
Quesos,Queso gouda,Bloque 300g,2024,8,2024-08-01,4976,8,6,4777.0,4680.0,3613.0,4356.666666666667,-0.8660254037844385,-0.5000000000000004
Quesos,Queso gouda,Bloque 300g,2024,9,2024-09-01,3876,13,11,4976.0,4777.0,4680.0,4811.0,-1.0,-1.8369701987210297e-16
Quesos,Queso gouda,Bloque 300g,2024,10,2024-10-01,6797,14,10,3876.0,4976.0,4777.0,4543.0,-0.8660254037844386,0.5000000000000001
Quesos,Queso gouda,Bloque 300g,2024,11,2024-11-01,4548,8,8,6797.0,3876.0,4976.0,5216.333333333333,-0.5000000000000004,0.8660254037844384
Quesos,Queso gouda,Bloque 300g,2024,12,2024-12-01,4734,8,6,4548.0,6797.0,3876.0,5073.666666666667,-2.4492935982947064e-16,1.0
Quesos,Queso gruyere,Bloque 300g,2024,4,2024-04-01,5285,10,8,6058.0,3414.0,5688.0,5053.333333333333,0.8660254037844387,-0.4999999999999998
Quesos,Queso gruyere,Bloque 300g,2024,5,2024-05-01,5946,16,11,5285.0,6058.0,3414.0,4919.0,0.49999999999999994,-0.8660254037844387
Quesos,Queso gruyere,Bloque 300g,2024,6,2024-06-01,5678,10,10,5946.0,5285.0,6058.0,5763.0,1.2246467991473532e-16,-1.0
Quesos,Queso gruyere,Bloque 300g,2024,7,2024-07-01,2914,7,6,5678.0,5946.0,5285.0,5636.333333333333,-0.4999999999999997,-0.8660254037844388
Quesos,Queso gruyere,Bloque 300g,2024,8,2024-08-01,3297,6,5,2914.0,5678.0,5946.0,4846.0,-0.8660254037844385,-0.5000000000000004
Quesos,Queso gruyere,Bloque 300g,2024,9,2024-09-01,3565,5,3,3297.0,2914.0,5678.0,3963.0,-1.0,-1.8369701987210297e-16
Quesos,Queso gruyere,Bloque 300g,2024,10,2024-10-01,2515,6,5,3565.0,3297.0,2914.0,3258.6666666666665,-0.8660254037844386,0.5000000000000001
